Month ,Branch,Item code,type,Description,Qty,Value
2025- Feb,Hadla,20000001901,لحم عجل,VEAL MEAT WITH BONE KG,8.365,288.63
2025- Feb,Hadla,20000010601,لحم حاشي,CAMEL MEAT WITHOUT BONE KG,7.855,320.96
2025- Feb,Al Zahra,20000011901,دجاج,CHICKEN BREAST ITALIAN,19,318.06
2025- Feb,Shate,20000010901,لحم عجل,BURGER CAJUN,16,342.08
2025- Feb,Shate,20000006101,دجاج,CHICKEN 800G DOHA,22.007,305.88
2025- Feb,Saihat,20000004401,لحم بقري,BEEF SHANKS WITHOUT BONE KG,9.37,350.36
2025- Feb,Al Zahra,20000013101,دجاج,CHICKEN MASALA,23,333.77
2025- Feb,Saihat,20000010701,لحم عجل,BURGER CLASSIC 100G,14,337.82
2025- Feb,Hadla,20000004701,لحم بقري,HARIES BEEF MEAT KG,9.405,367.84
2025- Feb,Hadla,20000007501,دجاج,FRESH DRUMSTICK A TRAY 500G,32,283.55
2025- Feb,Al Zahra,20000003301,لحم عجل,STRIPLOIN STEAK VEAL MEAT KG,6.8,330.89
2025- Feb,Khozama ,del-65,لحم عجل,لحم بتلو صافي,6,289.30435
2025- Feb,Hadla,20000011701,دجاج,CHICKEN BREASTS MUSTURED & HER,22,368.28
2025- Feb,Tarout,20000013201,لحم بقري,BEEF BURGER,22,440
2025- Feb,Al Zahra,20000001101,لحم عجل,SMALL YOUNG VEAL CUBES KG,6.17,350.03
2025- Feb,Hadla,20000013001,دجاج,CHICKEN BALLS KOFTA,30,495.08
2025- Feb,Al Zahra,20000010701,لحم عجل,BURGER CLASSIC 100G1X1,15.014,300
2025- Feb,Shate,20000010501,لحم حاشي,CAMEL MEAT WITH BONE KG,131.785,4124.98
2025- Feb,Khozama ,310,لحم عجل,لحم عجل هريس,7.36,344.25599
2025- Feb,Khozama ,920,دجاج,حبة دجاج 1000 التقى,20,300
2025- Feb,Al Zahra,20000001901,لحم عجل,VEAL MEAT WITH BONE KG,9.626,332.09
2025- Feb,Hadla,20000006101,دجاج,CHICKEN 800G DOHA,25.008,347.61
2025- Feb,Shate,20000011001,لحم عجل,DONER KEBEB BURGER,88,2138.44
2025- Feb,Shate,20000011201,لحم عجل,VEAL KEBAB,25,538
2025- Feb,Hadla,20000004801,لحم بقري,RIB EYE STEAK BEEF KG,10.6,479.3
2025- Feb,Al Zahra,20000011401,لحم عجل,VEAL SHAWARMA,20,413
2025- Feb,Al Zahra,20000002101,لحم عجل,MINCED VEAL MEAT KG,7.668,324.95
2025- Feb,Al Zahra,20000011801,دجاج,CHICKEN BREAST TANDORI,23,374.9
2025- Feb,Khozama ,660,دجاج,حبة دجاج 1200 الدوحة,22,405.94774
2025- Feb,Shate,20000012101,دجاج,CHICKEN SHAWARMA,27.001,440.11
2025- Feb,Shate,20000012201,دجاج,CHICKEN FAJITAS,12.001,195.61
2025- Feb,Shate,20000012501,دجاج,CHICKEN BURGER,26,473.72
2025- Feb,Al Zahra,20000003401,لحم عجل,T-BONE STEAK  VEAL MEAT KG,10.344,403.64
2025- Feb,Shate,20000012801,دجاج,GOJEH KEBAB,3,39.09
2025- Feb,Hadla,20000011401,لحم عجل,VEAL SHAWARMA,21,433.65
2025- Feb,Khozama ,del-68,لحم عجل,لحم بتلو مفروم,7.105,342.58456
2025- Feb,Tarout,20000013001,دجاج,CHICKEN BALLS KOFTA,34,584.06
2025- Feb,Khozama ,del-192,دجاج,دجاج مسالا,28,356.97178
2025- Feb,Al Zahra,20000012001,دجاج,CHICKEN THIGHS BONELESS TANDOR,27,440.1
2025- Feb,Al Zahra,20000005801,ضأن,LAMB RIBS CUT KG,7.305,476.48
2025- Feb,Al Zahra,20000009201,دجاج,CHICKEN 1200G TOQA,20.983,387.13
2025- Feb,Khozama ,630,دجاج,حبة دجاج 900 الدوحة,25,427.174
2025- Feb,Al Zahra,20000012401,دجاج,CHICKEN CRISPY WITH CAJUN SPIC,39,635.7
2025- Feb,Khozama ,1300,دجاج,مسحب أفخاذ تندوري,28,456.5218
2025- Feb,Khozama ,1180,لحم عجل,برجر الشواء 150g,13,426.73917
2025- Feb,Khozama ,930,دجاج,حبة دجاج 1100 التقى,23,375.83482
2025- Feb,Shate,20000006201,دجاج,CHICKEN 900G DOHA1X1,26.007,394.5
2025- Feb,Khozama ,1270,دجاج,صدور دجاج بالخردل والأعشاب,29,485.43477
2025- Feb,Shate,20000013001,دجاج,CHICKEN BALLS KOFTA,38,637.61
2025- Feb,Al Zahra,20000011501,لحم عجل,MEAT BALLS,21,479.43
2025- Feb,Hadla,20000010701,لحم عجل,BURGER CLASSIC 100G1X1,19,379.81
2025- Feb,Hadla,20000002301,لحم عجل,VEAL LIVER KG,7.53,342.79
2025- Feb,Hadla,20000013201,لحم بقري,BEEF BURGER,29,580
2025- Feb,Shate,20000009701,دجاج,NIAMAH CHICKEN BREAST PLA500G,26.999,538.86
2025- Feb,Al Zahra,20000013001,دجاج,CHICKEN BALLS KOFTA,40,670.84
2025- Feb,Saihat,20000011601,لحم عجل,MEAT BALLS KOFTA,29.897,546.5
2025- Feb,Hadla,20000011601,لحم عجل,MEAT BALLS KOFTA,30.897,557.85
2025- Feb,Shate,20000010701,لحم عجل,BURGER CLASSIC 100G,21,506.73
2025- Feb,Al Zahra,20000010901,لحم عجل,BURGER CAJUN,25.019,534.69
2025- Feb,Al Zahra,20000011701,دجاج,CHICKEN BREASTS MUSTURED & HER,33,552.42
2025- Feb,Hadla,20000004101,لحم بقري,BEEF LIVER KG,14.3,472.38
2025- Feb,Khozama ,910,دجاج,حبة دجاج 900 التقى,29,453.52172
2025- Feb,Tarout,20000009001,دجاج,CHICKEN 1000G TOQA,28,420
2025- Feb,Khozama ,1250,لحم عجل,كرات لحم,24,547.82616
2025- Feb,Shate,20000010701,لحم عجل,BURGER CLASSIC 100G1X1,22,439.78
2025- Feb,Shate,20000011401,لحم عجل,VEAL SHAWARMA,28.001,578.21
2025- Feb,Shate,20000011701,دجاج,CHICKEN BREASTS MUSTURED & HER,35,585.9
2025- Feb,Hadla,20000006401,دجاج,CHICKEN 1100G DOHA1X1,32,507.84
2025- Feb,Saihat,20000006401,دجاج,CHICKEN 1100G DOHA1X1,33,523.71
2025- Feb,Tarout,20000011601,لحم عجل,MEAT BALLS KOFTA,35.794,658.6
2025- Feb,Hadla,20000005601,ضأن,LAMB LIVER KG,2.9,136.17
2025- Feb,Al Zahra,20000014601,لحم بقري,MINCED BEEF MEAT 450G P/6PC1X1,6,493.02
2025- Feb,Al Zahra,20000006301,دجاج,CHICKEN 1000G DOHA1X1,34.03,532.17
2025- Feb,Tarout,20000011401,لحم عجل,VEAL SHAWARMA,31.999,660.77
2025- Feb,Al Zahra,20000003101,لحم عجل,HARIES VEAL MEAT KG,12.172,569.31
2025- Feb,Hadla,20000002101,لحم عجل,MINCED VEAL MEAT KG,12.261,519.61
2025- Feb,Al Zahra,20000000401,لحم عجل,MINCED YOUNG VEAL MEAT KG,10.805,520.96
2025- Feb,Hadla,20000008901,دجاج,CHICKEN 900G TOQA,34.893,517.63
2025- Feb,Al Zahra,20000013201,لحم بقري,BEEF BURGER,40,800
2025- Feb,Hadla,20000010701,لحم عجل,BURGER CLASSIC 100G,27,651.51
2025- Feb,Shate,20000013201,لحم بقري,BEEF BURGER,41,820
2025- Feb,Tarout,20000006201,دجاج,CHICKEN 900G DOHA,40.01,606.93
2025- Feb,Tarout,20000006301,دجاج,CHICKEN 1000G DOHA,39.761,625.7
2025- Feb,Al Zahra,20000006101,دجاج,CHICKEN 800G DOHA,45.011,625.65
2025- Feb,Al Zahra,20000002901,لحم عجل,THIN VEAL SLICES KG,13.943,678.53
2025- Feb,Al Zahra,20000006201,دجاج,CHICKEN 900G DOHA1X1,42.013,637.3
2025- Feb,Khozama ,650,دجاج,حبة دجاج 1100 الدوحة,42,734.63476
2025- Feb,Khozama ,200,لحم عجل,لحم عجل فتيلة,14.635,889.5535
2025- Feb,Al Zahra,20000007501,دجاج,FRESH DRUMSTICK A TRAY 500G,69,622.5
2025- Feb,Al Zahra,20000001801,لحم عجل,VEAL MEAT KG,14.74,689.3
2025- Feb,Tarout,20000006101,دجاج,CHICKEN 800G DOHA,49.012,681.5
2025- Feb,Hadla,20000010501,لحم حاشي,CAMEL MEAT WITH BONE KG,76.815,2508.17
2025- Feb,Khozama ,30,لحم عجل,لحم بتلو فتيلة,13.19,906.09562
2025- Feb,Al Zahra,20000011601,لحم عجل,MEAT BALLS KOFTA,47.23,871.45
2025- Feb,Al Zahra,20000002001,لحم عجل,VEAL TENDERLION KG,15.525,931.54
2025- Feb,Tarout,20000003801,لحم بقري,MINCED BEEF MEAT KG1KG,21.77,718.96
2025- Feb,Hadla,20000011001,لحم عجل,DONER KEBEB BURGER,21,510.3
2025- Feb,Hadla,20000011201,لحم عجل,VEAL KEBAB,21,451.92
2025- Feb,Al Zahra,20000009701,دجاج,NIAMAH CHICKEN BREAST PLA500G,47,938.1
2025- Feb,Khozama ,260,لحم عجل,لحم موزات عجل صافي,16.45,800.47131
2025- Feb,Tarout,20000008901,دجاج,CHICKEN 900G TOQA,48.998,722.24
2025- Feb,Hadla,20000012101,دجاج,CHICKEN SHAWARMA,10,163
2025- Feb,Hadla,20000012201,دجاج,CHICKEN FAJITAS,18,293.4
2025- Feb,Hadla,20000012501,دجاج,CHICKEN BURGER,19,346.18
2025- Feb,Saihat,20000006101,دجاج,CHICKEN 800G DOHA,59.017,820.36
2025- Feb,Hadla,20000012701,دجاج,CHICKEN KEBAB,5,83.7
2025- Feb,Hadla,20000012801,دجاج,GOJEH KEBAB,1,13.03
2025- Feb,Hadla,20000012901,دجاج,CHICKEN WITH BARBECUE SPICES,2,32.96
2025- Feb,Al Zahra,20000010601,لحم حاشي,CAMEL MEAT WITHOUT BONE KG,21.691,886.32
2025- Feb,Saihat,20000006201,دجاج,CHICKEN 900G DOHA1X1,53.014,804.21
2025- Feb,Saihat,20000013201,لحم بقري,BEEF BURGER,57,1140
2025- Feb,Tarout,20000005301,ضأن,LAMB MEAT KG,16.74,823.48
2025- Feb,Khozama ,1200,لحم عجل,برجر الدونر,46,1118.0001
2025- Feb,Al Zahra,20000010801,لحم عجل,BURGER CLASSIC 150G,29,952.07
2025- Feb,Saihat,20000006401,دجاج,CHICKEN 1100G DOHA,59,936.33
2025- Feb,Al Zahra,20000010701,لحم عجل,BURGER CLASSIC 100G,44,1061.72
2025- Feb,Saihat,20000006301,دجاج,CHICKEN 1000G DOHA1X1,62.012,969.86
2025- Feb,Tarout,20000009101,دجاج,CHICKEN 1100G TOQA,56.284,889.75
2025- Feb,Hadla,20000003901,لحم بقري,MINCED BEEF MEAT LOW FAT KG,27.205,1088.2
2025- Feb,Shate,20000011601,لحم عجل,MEAT BALLS KOFTA,68,1249.8
2025- Feb,Khozama ,40,لحم عجل,لحم بتلو مفروم,19.22,926.73828
2025- Feb,Tarout,20000009401,دجاج,CHICKEN BREASTS PLATE TOQA500G,72.5,1113.34
2025- Feb,Saihat,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,146.98,902.4
2025- Feb,Shate,20000006201,دجاج,CHICKEN 900G DOHA,70.017,1065.99
2025- Feb,Hadla,20000006201,دجاج,CHICKEN 900G DOHA,72.013,1092.45
2025- Feb,Saihat,20000010601,لحم حاشي,CAMEL MEAT WITHOUT BONE KG,30.155,1232.15
2025- Feb,Hadla,20000014601,لحم بقري,MINCED BEEF MEAT 450G PLATE,78.989,1133.54
2025- Feb,Hadla,20000006401,دجاج,CHICKEN 1100G DOHA,74.874,1251.53
2025- Feb,Shate,20000006301,دجاج,CHICKEN 1000G DOHA1X1,76.021,1188.89
2025- Feb,Shate,20000006401,دجاج,CHICKEN 1100G DOHA,76,1228.82
2025- Feb,Al Zahra,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,166.006,1026.49
2025- Feb,Shate,20000005301,ضأن,LAMB MEAT KG,23.749,1130.65
2025- Feb,Shate,20000008901,دجاج,CHICKEN 900G TOQA,76.996,1134.94
2025- Feb,Al Zahra,20000002301,لحم عجل,VEAL LIVER KG,4.931,224.43
2025- Feb,Hadla,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,173.993,1071.88
2025- Feb,Tarout,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,174.992,1067.45
2025- Feb,Al Zahra,20000014401,ضأن,NAIMI MEAT KG,22.232,1430.42
2025- Feb,Shate,20000001901,لحم عجل,VEAL MEAT WITH BONE KG,37.082,1279.74
2025- Feb,Khozama ,10,لحم عجل,لحم بتلو صافي,25.18,1143.05655
2025- Feb,Khozama ,1170,لحم عجل,برجر الشواء 100g,60,1445.41276
2025- Feb,Shate,20000005401,ضأن,WHOLE LAMB1X1,1,738.26
2025- Feb,Hadla,20000005401,ضأن,WHOLE LAMB1X1,1,738.26
2025- Feb,Al Zahra,20000005401,ضأن,WHOLE LAMB1X1,1,738.26
2025- Feb,Hadla,20000001801,لحم عجل,VEAL MEAT KG,29.636,1386.13
2025- Feb,Saihat,20000003801,لحم بقري,MINCED BEEF MEAT KG1KG,43.993,1453.03
2025- Feb,Al Zahra,20000004101,لحم بقري,BEEF LIVER KG,31.086,1027.04
2025- Feb,Tarout,20000014601,لحم بقري,MINCED BEEF MEAT 450G PLATE,101.998,1463.66
2025- Feb,Al Zahra,20000002401,لحم عجل,RIB EYE STEAK VEAL KG,33.799,1733.79
2025- Feb,Al Zahra,20000006401,دجاج,CHICKEN 1100G DOHA,98.272,1641.34
2025- Feb,Tarout,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,53.828,1917.21
2025- Feb,Shate,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,228.975,1416.69
2025- Feb,Hadla,20000009401,دجاج,CHICKEN BREASTS PLATE TOQA500G,115.997,1758.52
2025- Feb,Khozama ,50,لحم عجل,لحم بتلو مفروم صافي,30.81,1684.90523
2025- Feb,Al Zahra,20000005601,ضأن,LAMB LIVER KG,2.105,98.82
2025- Feb,Saihat,20000002101,لحم عجل,MINCED VEAL MEAT KG,38.356,1625.59
2025- Feb,Hadla,20000003801,لحم بقري,MINCED BEEF MEAT KG1KG,53.579,1769.6
2025- Feb,Hadla,20000009101,دجاج,CHICKEN 1100G TOQA,102.87,1607.71
2025- Feb,Al Zahra,20000008901,دجاج,CHICKEN 900G TOQA,111.993,1704.75
2025- Feb,Shate,20000009101,دجاج,CHICKEN 1100G TOQA,105.997,1677.73
2025- Feb,Shate,20000003801,لحم بقري,MINCED BEEF MEAT KG1KG,56.918,1879.83
2025- Feb,Shate,20000006301,دجاج,CHICKEN 1000G DOHA,122.026,1915.01
2025- Feb,Saihat,20000006201,دجاج,CHICKEN 900G DOHA,126.032,1915.68
2025- Feb,Saihat,20000005301,ضأن,LAMB MEAT KG,37.615,1802.38
2025- Feb,Tarout,20000014601,لحم بقري,MINCED BEEF MEAT 450G P/6PC1X1,23,1889.94
2025- Feb,Hadla,20000006301,دجاج,CHICKEN 1000G DOHA,138.024,2187.08
2025- Feb,Shate,20000009001,دجاج,CHICKEN 1000G TOQA,129.752,1975.04
2025- Feb,Hadla,20000009001,دجاج,CHICKEN 1000G TOQA,130.146,1965
2025- Feb,Saihat,20000003501,لحم بقري,BEEF MEAT KG,70.396,2516.54
2025- Feb,Al Zahra,20000003901,لحم بقري,MINCED BEEF MEAT LOW FAT KG,64.554,2581.89
2025- Feb,Al Zahra,20000003801,لحم بقري,MINCED BEEF MEAT KG1KG,72.749,2402.75
2025- Feb,Al Zahra,20000006201,دجاج,CHICKEN 900G DOHA,160.021,2462.17
2025- Feb,Tarout,20000000101,لحم عجل,YOUNG VEAL MEAT KG,47.971,2073.04
2025- Feb,Saihat,20000009101,دجاج,CHICKEN 1100G TOQA,142.99,2244.73
2025- Feb,Saihat,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,144,2292.45
2025- Feb,Shate,20000001801,لحم عجل,VEAL MEAT KG,57.163,2673.71
2025- Feb,Saihat,20000014601,لحم بقري,MINCED BEEF MEAT 450G PLATE,183.993,2640.32
2025- Feb,Tarout,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,156.413,2501.26
2025- Feb,Shate,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,160.214,2607.65
2025- Feb,Al Zahra,20000009101,دجاج,CHICKEN 1100G TOQA,171.971,2737.04
2025- Feb,Saihat,20000001801,لحم عجل,VEAL MEAT KG,66.206,3096.96
2025- Feb,Saihat,20000006301,دجاج,CHICKEN 1000G DOHA,194.043,3034.74
2025- Feb,Tarout,20000003501,لحم بقري,BEEF MEAT KG,96.146,3452.53
2025- Feb,Tarout,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,79.27,2687.28
2025- Feb,Hadla,20000005301,ضأن,LAMB MEAT KG,61.355,3008.85
2025- Feb,Al Zahra,20000009401,دجاج,CHICKEN BREASTS PLATE TOQA500G,224.226,3413.29
2025- Feb,Al Zahra,20000010501,لحم حاشي,CAMEL MEAT WITH BONE KG,45.568,1465.61
2025- Feb,Saihat,20000009001,دجاج,CHICKEN 1000G TOQA,199.998,3008.34
2025- Feb,Shate,20000000101,لحم عجل,YOUNG VEAL MEAT KG,67.62,2914.24
2025- Feb,Saihat,20000014601,لحم بقري,MINCED BEEF MEAT 450G P/6PC1X1,40,3286.8
2025- Feb,Hadla,20000003501,لحم بقري,BEEF MEAT KG,116.932,4122.33
2025- Feb,Tarout,20000003801,لحم بقري,MINCED BEEF MEAT KG,119.116,3752.59
2025- Feb,Al Zahra,20000011001,لحم عجل,DONER KEBEB BURGER,62,1506.6
2025- Feb,Al Zahra,20000006301,دجاج,CHICKEN 1000G DOHA,256.087,4077.42
2025- Feb,Al Zahra,20000011201,لحم عجل,VEAL KEBAB,36,774.72
2025- Feb,Shate,20000014601,لحم بقري,MINCED BEEF MEAT 450G PLATE,273.957,3931.39
2025- Feb,Saihat,20000009401,دجاج,CHICKEN BREASTS PLATE TOQA500G,278.997,4379.19
2025- Feb,Al Zahra,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,232,3777.44
2025- Feb,Saihat,20000008901,دجاج,CHICKEN 900G TOQA,251.986,3789.12
2025- Feb,Al Zahra,20000009001,دجاج,CHICKEN 1000G TOQA,244.982,3806.46
2025- Feb,Khozama ,del-167,دجاج,6 طبق صدور دجاج,55,4734.7828
2025- Feb,Saihat,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,104.019,3526.56
2025- Feb,Al Zahra,20000012101,دجاج,CHICKEN SHAWARMA,22,358.6
2025- Feb,Al Zahra,20000012201,دجاج,CHICKEN FAJITAS,31,505.3
2025- Feb,Hadla,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,237.869,3872.66
2025- Feb,Shate,20000003601,لحم بقري,BEEF MEAT WITH BONE KG,164.504,4486.03
2025- Feb,Al Zahra,20000012501,دجاج,CHICKEN BURGER,19,346.18
2025- Feb,Hadla,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,145.255,4919.84
2025- Feb,Al Zahra,20000012701,دجاج,CHICKEN KEBAB,27,451.98
2025- Feb,Al Zahra,20000012801,دجاج,GOJEH KEBAB,8,122.79
2025- Feb,Al Zahra,20000012901,دجاج,CHICKEN WITH BARBECUE SPICES,43,708.64
2025- Feb,Shate,20000003501,لحم بقري,BEEF MEAT KG,130.145,4665.88
2025- Feb,Saihat,20000003601,لحم بقري,BEEF MEAT WITH BONE KG,181.16,5006.77
2025- Feb,Shate,20000009401,دجاج,CHICKEN BREASTS PLATE TOQA500G,321.489,5019.98
2025- Feb,Shate,20000014601,لحم بقري,MINCED BEEF MEAT 450G P/6PC1X1,55,4519.38
2025- Feb,Hadla,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,123.97,4208.51
2025- Feb,Khozama ,1060,دجاج,صدور دجاج نعمة,170.545,5648.48706
2025- Feb,Shate,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,170.551,5828.39
2025- Feb,Al Zahra,20000003501,لحم بقري,BEEF MEAT KG,162.967,5742.71
2025- Feb,Hadla,20000000101,لحم عجل,YOUNG VEAL MEAT KG,115.039,4980.52
2025- Feb,Tarout,20000004101,لحم بقري,BEEF LIVER KG,-0.96,-31.7184
2025- Feb,Saihat,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,206.608,7074.08
2025- Feb,Al Zahra,20000005301,ضأن,LAMB MEAT KG,116.961,5795.88
2025- Feb,Hadla,20000003601,لحم بقري,BEEF MEAT WITH BONE KG,243.879,6458.38
2025- Feb,Hadla,20000002301,لحم عجل,VEAL LIVER KG,-5.0951,-231.928952
2025- Feb,Saihat,20000000101,لحم عجل,YOUNG VEAL MEAT KG,126.117,5442.7
2025- Feb,Shate,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,178.15,6039.52
2025- Feb,Tarout,20000003601,لحم بقري,BEEF MEAT WITH BONE KG,315.511,8831.25
2025- Feb,Hadla,20000011001,لحم عجل,DONER KEBEB BURGER,-1,-24.3
2025- Feb,Hadla,20000014601,لحم بقري,MINCED BEEF MEAT 450G P/6PC1X1,100,8217.11
2025- Feb,Al Zahra,20000003601,لحم بقري,BEEF MEAT WITH BONE KG,350.085,9530.68
2025- Feb,Al Zahra,20000009601,دجاج,NIAMAH CHICKEN BREAST KG,332.47,11340.55
2025- Feb,Saihat,20000003801,لحم بقري,MINCED BEEF MEAT KG,313.372,9942.37
2025- Feb,Al Zahra,20000000201,لحم عجل,YOUNG VEAL MEAT WITH BONE KG,283.177,10280.48
2025- Feb,Shate,20000003801,لحم بقري,MINCED BEEF MEAT KG,353.418,10947.81
2025- Feb,Al Zahra,20000014601,لحم بقري,MINCED BEEF MEAT 450G PLATE,842.837,12095.26
2025- Feb,Al Zahra,20000000101,لحم عجل,YOUNG VEAL MEAT KG,274.361,12317.63
2025- Feb,Hadla,20000003801,لحم بقري,MINCED BEEF MEAT KG,464.132,14111.19
2025- Feb,Al Zahra,20000003801,لحم بقري,MINCED BEEF MEAT KG,515.946,16414.74
2025- Feb,Wholesale,,لحم بقري,BEEF BONE LESS بقر صافي,593,20753.2
2025- Feb,Wholesale,,دجاج,صدور دجاج بالكيلو CHICKEN BREAST KG,637.53,18477.1067
2025- Feb,Wholesale,,لحم عجل,كباب لحم عجل VEAL KEBAB,142,2840
2025- Feb,Wholesale,,لحم عجل,كبدة عجل LIVER,34.3,1440.6
2025- Feb,Wholesale,,لحم عجل,لحم عجل صافي VEAL BONELESS,182.2,7806.228
2025- Feb,Wholesale,,لحم عجل,لحم فتيلة TENDERLOIN,5.6,291.2
2025- Jan,Wholesale,,دجاج,صدور دجاج بالكيلو CHICKEN BREAST KG,762.6,21492.464
2025- Jan,Wholesale,,دجاج,كباب الدجاج CHICKEN KEBAB,25,425
2025- Jan,Hadla,17000000201,لحم عجل,VEAL WITH BONE KG,563.884,15873.42
2025- Jan,Al Zahra,20000001801,لحم عجل,VEAL MEAT KG1KG,294.383,12478.19
2025- Jan,Al Zahra,20000001901,لحم عجل,VEAL MEAT WITH BONE KG1KG,357.946,10269.14
2025- Jan,Al Zahra,20000007001,دجاج,CHICKEN BREASTS PLATE DOHA 500,583.312,8847.39
2025- Jan,Wholesale,,لحم بقري,BEEF BONE LESS بقر صافي,742,25771.55
2025- Jan,Al Zahra,20000010501,لحم حاشي,CAMEL MEAT WITH BONE KG1KG,339.186,9731.07
2025- Jan,Shate,17000000201,لحم عجل,VEAL WITH BONE KG,299.804,8373.84
2025- Jan,Saihat,17000000201,لحم عجل,VEAL WITH BONE KG,257.283,7341.95
2025- Jan,Al Zahra,20000005301,ضأن,LAMB MEAT KG,151.894,7785.83
2025- Jan,Saihat,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,240.819,7928.24
2025- Jan,Tarout,17000000201,لحم عجل,VEAL WITH BONE KG,230.652,6541.6
2025- Jan,Hadla,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,248.976,7043.36
2025- Jan,Khozama ,del-224,لحم عجل,لحم عجل مفروم,154.78,6614.51959
2025- Jan,Shate,17000000401,لحم بقري,GROUND BEEF KG,189.224,6526.19
2025- Jan,Shate,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,186.789,5929.77
2025- Jan,Al Zahra,20000009001,دجاج,CHICKEN 1000G TOQA,339.139,5046.72
2025- Jan,Hadla,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,170.695,5500.36
2025- Jan,Saihat,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,199.432,5770.36
2025- Jan,Shate,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,185.437,5275.81
2025- Jan,Khozama ,del-220,لحم عجل,لحم العجل صافي,115.17,5236.72097
2025- Jan,Al Zahra,20000003801,لحم بقري,MINCED BEEF MEAT KG1KG,143.839,4750.65
2025- Jan,Hadla,17000000401,لحم بقري,GROUND BEEF KG,134.038,4627.89
2025- Jan,Saihat,17000000401,لحم بقري,GROUND BEEF KG,130.719,4563.23
2025- Jan,Khozama ,del-250,دجاج,صدور دجاج بالكيلو,135.125,5041.75126
2025- Jan,Al Zahra,20000001901,لحم عجل,VEAL MEAT WITH BONE KG,116.07,4004.35
2025- Jan,Hadla,17000000101,لحم عجل,VEAL BOANLESS KG,96.096,4339.33
2025- Jan,Al Zahra,20000005401,ضأن,WHOLE LAMB1X1,3,2214.78
2025- Jan,Saihat,17000007601,دجاج,TOGA CHICKEN 900G,270.059,4223.67
2025- Jan,Al Zahra,20000008901,دجاج,CHICKEN 900G TOQA,232.501,3329.71
2025- Jan,Saihat,20000008901,دجاج,CHICKEN 900G TOQA,221.969,3658.23
2025- Jan,Al Zahra,20000000101,لحم عجل,YOUNG VEAL MEAT KG,68.633,3324.63
2025- Jan,Al Zahra,20000007301,دجاج,FRESH WHOLE LEG A TRAY 500G,473.925,2474.26
2025- Jan,Saihat,17000009501,دجاج,TOGA CHICKEN 1000G,202.058,3293.36
